cpt_code,description,facility_rate
70492,Ct sft tsue nck w/o & w/dye,220.87415000000001
70496,Ct angiography head,275.2535
70498,Ct angiography neck,275.2535
70540,Mri orbit/face/neck w/o dye,225.5736
70542,Mri orbit/face/neck w/dye,267.86865000000006
70543,Mri orbt/fac/nck w/o &w/dye,338.696075
70544,Mr angiography head w/o dye,215.83902500000002
70545,Mr angiography head w/dye,227.58765000000002
70546,Mr angiograph head w/o&w/dye,329.29717500000004
70547,Mr angiography neck w/o dye,215.83902500000002
70548,Mr angiography neck w/dye,246.721125
70549,Mr angiograph neck w/o&w/dye,345.0739
70551,Mri brain stem w/o dye,196.369875
70552,Mri brain stem w/dye,270.21837500000004
70553,Mri brain stem w/o & w/dye,318.55557500000003
70554,Fmri brain by tech,379.64842500000003
70555,Fmri brain by phys/psych,114.80085000000001
70557,Mri brain w/o dye,154.74617500000002
70558,Mri brain w/dye,170.52290000000002
70559,Mri brain w/o & w/dye,157.43157500000004
71045,X-ray exam chest 1 view,25.511300000000002
71046,X-ray exam chest 2 views,33.231825
71047,X-ray exam chest 3 views,41.288025000000005
71048,X-ray exam chest 4+ views,45.31612500000001
71100,X-ray exam ribs uni 2 views,36.252900000000004
71101,X-ray exam unilat ribs/chest,41.959375
71110,X-ray exam ribs bil 3 views,42.96640000000001
71111,X-ray exam ribs/chest4/> vws,51.69395000000001
71120,X-ray exam breastbone 2/>vws,33.231825
71130,X-ray strenoclavic jt 3/>vws,41.6237
71250,Ct thorax dx c-,133.262975
71260,Ct thorax dx c+,167.50182500000003
71270,Ct thorax dx c-/c+,196.70555000000002
71271,Ct thorax lung cancer scr c-,136.95540000000003
71275,Ct angiography chest,281.96700000000004
71550,Mri chest w/o dye,334.66797500000007
71551,Mri chest w/dye,373.2706
71552,Mri chest w/o & w/dye,468.26662500000003
71555,Mri angio chest w or w/o dye,336.010675
72020,X-ray exam of spine 1 view,23.832925
72040,X-ray exam neck spine 2-3 vw,39.945325000000004
72050,X-ray exam neck spine 4/5vws,55.386375
72052,X-ray exam neck spine 6/>vws,63.1069
72070,X-ray exam thorac spine 2vws,33.231825
72072,X-ray exam thorac spine 3vws,38.9383
72074,X-ray exam thorac spine4/>vw,44.30910000000001
72080,X-ray exam thoracolmb 2/> vw,35.245875000000005
72081,X-ray exam entire spi 1 vw,44.30910000000001
72082,X-ray exam entire spi 2/3 vw,72.170125
72083,X-ray exam entire spi 4/5 vw,80.22632500000002
72084,X-ray exam entire spi 6/> vw,99.02412500000001
72100,X-ray exam l-s spine 2/3 vws,40.616675
72110,X-ray exam l-2 spine 4/>vws,53.708000000000006
72114,X-ray exam l-s spine bending,62.099875000000004
72120,X-ray bend only l-s spine,42.29505
72125,Ct neck spine w/o dye,131.248925
72126,Ct neck spine w/dye,169.1802
72127,Ct neck spine w/o & w/dye,197.04122500000003
72128,Ct chest spine w/o dye,130.91325
72129,Ct chest spine w/dye,170.187225
72130,Ct chest spine w/o & w/dye,199.055275
72131,Ct lumbar spine w/o dye,130.57757500000002
72132,Ct lumbar spine w/dye,169.515875
72133,Ct lumbar spine w/o & w/dye,197.71257500000002
72141,Mri neck spine w/o dye,191.67042500000002
72142,Mri neck spine w/dye,275.2535
72146,Mri chest spine w/o dye,191.33475
72147,Mri chest spine w/dye,272.5681
72148,Mri lumbar spine w/o dye,192.67745000000002
72149,Mri lumbar spine w/dye,270.88972500000006
72156,Mri neck spine w/o & w/dye,319.56260000000003
72157,Mri chest spine w/o & w/dye,320.23395
72158,Mri lumbar spine w/o & w/dye,319.898275
72159,Mr angio spine w/o&w/dye,339.03175
72170,X-ray exam of pelvis,28.1967
72190,X-ray exam of pelvis,43.637750000000004
72191,Ct angiograph pelv w/o&w/dye,305.46425
72192,Ct pelvis w/o dye,133.262975
72193,Ct pelvis w/dye,226.9163
72194,Ct pelvis w/o & w/dye,251.75625000000002
72195,Mri pelvis w/o dye,228.594675
72196,Mri pelvis w/dye,269.547025
72197,Mri pelvis w/o & w/dye,336.010675
72198,Mr angio pelvis w/o & w/dye,337.68905000000007
72200,X-ray exam si joints,33.903175000000005
72202,X-ray exam si joints 3/> vws,38.9383
72220,X-ray exam sacrum tailbone,32.2248
72240,Myelography neck spine,112.451125
72255,Myelography thoracic spine,104.73060000000001
72265,Myelography l-s spine,110.77275
72270,Myelogphy 2/> spine regions,134.27
72285,Discography cerv/thor spine,145.68295
72295,X-ray of lower spine disk,122.85705000000002
73000,X-ray exam of collar bone,33.5675
73010,X-ray exam of shoulder blade,25.175625000000004
73020,X-ray exam of shoulder,21.818875000000002
73030,X-ray exam of shoulder,35.917225
73040,Contrast x-ray of shoulder,135.277025
73050,X-ray exam of shoulders,30.546425000000003
73060,X-ray exam of humerus,32.2248
73070,X-ray exam of elbow,29.539400000000004
73080,X-ray exam of elbow,33.231825
73085,Contrast x-ray of elbow,96.6744
73090,X-ray exam of forearm,29.203725000000002
73092,X-ray exam of arm infant,30.882100000000005
73100,X-ray exam of wrist,34.574525
73110,X-ray exam of wrist,42.96640000000001
73115,Contrast x-ray of wrist,133.93432500000003
73120,X-ray exam of hand,31.55345
73130,X-ray exam of hand,38.26695
73140,X-ray exam of finger(s),39.60965
73200,Ct upper extremity w/o dye,161.459675
73201,Ct upper extremity w/dye,200.397975
73202,Ct uppr extremity w/o&w/dye,247.39247500000002
73206,Ct angio upr extrm w/o&w/dye,297.072375
73218,Mri upper extremity w/o dye,304.79290000000003
73219,Mri upper extremity w/dye,331.311225
73220,Mri uppr extremity w/o&w/dye,408.85215
73221,Mri joint upr extrem w/o dye,206.10445
73222,Mri joint upr extrem w/dye,314.1918
73223,Mri joint upr extr w/o&w/dye,385.01922500000006
73225,Mr angio upr extr w/o&w/dye,325.269075
73501,X-ray exam hip uni 1 view,33.903175000000005
73502,X-ray exam hip uni 2-3 views,49.00855
73503,X-ray exam hip uni 4/> views,63.1069
73521,X-ray exam hips bi 2 views,41.959375
73522,X-ray exam hips bi 3-4 views,54.715025
73523,X-ray exam hips bi 5/> views,61.76420000000001
73525,Contrast x-ray of hip,133.93432500000003
73551,X-ray exam of femur 1,29.539400000000004
73552,X-ray exam of femur 2/>,35.917225
73560,X-ray exam of knee 1 or 2,34.574525
73562,X-ray exam of knee 3,42.630725000000005
73564,X-ray exam knee 4 or more,49.6799
73565,X-ray exam of knees,42.29505
73580,Contrast x-ray of knee joint,117.82192500000001
73590,X-ray exam of lower leg,31.55345
73592,X-ray exam of leg infant,30.882100000000005
73600,X-ray exam of ankle,32.560475000000004
73610,X-ray exam of ankle,37.259925
73615,Contrast x-ray of ankle,133.59865000000002
73620,X-ray exam of foot,28.86805
73630,X-ray exam of foot,34.238850000000006
73650,X-ray exam of heel,28.532375000000002
73660,X-ray exam of toe(s),28.86805
73700,Ct lower extremity w/o dye,130.91325
73701,Ct lower extremity w/dye,166.830475
73702,Ct lwr extremity w/o&w/dye,195.69852500000002
73706,Ct angio lwr extr w/o&w/dye,323.25502500000005
73718,Mri lower extremity w/o dye,223.55955000000003
73719,Mri lower extremity w/dye,262.49785
73720,Mri lwr extremity w/o&w/dye,336.682025
73721,Mri jnt of lwr extre w/o dye,205.43310000000002
73722,Mri joint of lwr extr w/dye,316.54152500000004
73723,Mri joint lwr extr w/o&w/dye,383.34085000000005
73725,Mr ang lwr ext w or w/o dye,338.696075
74018,Radex abdomen 1 view,29.875075000000002
74019,Radex abdomen 2 views,36.252900000000004
74021,Radex abdomen 3+ views,42.29505
74022,Radex compl aqt abd series,49.6799
74150,Ct abdomen w/o contrast,136.95540000000003
74160,Ct abdomen w/contrast,231.280075
74170,Ct abd wo cntrst flwd cntrst,260.148125
74174,Cta abd&plvs w/contrast,380.31977500000005
74175,Cta abdomen w/contrast,305.79992500000003
74176,Ct abd & pelvis w/o contrast,183.94990000000004
74177,Ct abd & pelvis w/contrast,301.77182500000004
74178,Ct abd&plv wo cntr flwd cntr,339.7031
74181,Mri abdomen w/o contrast,194.69150000000002
74182,Mri abdomen w/contrast,301.77182500000004
74183,Mri abd w/o cntr flwd cntr,337.68905000000007
74185,Mra abd w or w/o cntrst,337.353375
74190,Peritoneogram rs&i,21.818875000000002
74210,X-ray xm phrnx&/crv esoph c+,91.63927500000001
74220,X-ray xm esophagus 1cntrst,94.66035000000001
74221,X-ray xm esophagus 2cntrst,106.07330000000002
74230,X-ray xm swlng funcj c+,120.84300000000002
74235,Remove esophagus obstruction,55.0507
74240,X-ray xm upr gi trc 1cntrst,122.521375
74246,X-ray xm upr gi trc 2cntrst,135.277025
74248,X-ray sm int f-thru std,79.89065000000001
74250,X-ray xm sm int 1cntrst std,118.82895
74251,X-ray xm sm int 2cntrst std,345.409575
74261,Ct colonography dx,411.20187500000003
74262,Ct colonography dx w/dye,461.8888
74263,Ct colonography screening,839.1875000000001
74270,X-ray xm colon 1cntrst std,149.37537500000002
74280,X-ray xm colon 2cntrst std,212.48227500000002
74283,Ther nma rdctj intus/obstrcj,281.63132500000006
74290,Contrast x-ray gallbladder,81.56902500000001
74300,X-ray bile ducts/pancreas,13.091325000000001
74301,X-rays at surgery add-on,9.398900000000001
74328,X-ray bile duct endoscopy,24.1686
74329,X-ray for pancreas endoscopy,24.504275
74330,X-ray bile/panc endoscopy,27.861025
74340,X-ray guide for gi tube,25.175625000000004
74355,X-ray guide intestinal tube,35.245875000000005
74360,X-ray guide gi dilation,29.203725000000002
74363,X-ray bile duct dilation,38.602625
74400,Urography iv +-kub tomog,132.59162500000002
74410,Urography nfs drip&/bolus,145.34727500000002
74415,Urography nfs drip&/bls w/nf,152.39645000000002
74420,Urography rtrgr +-kub,81.56902500000001
74425,Urography antegrade rs&i,134.605675
74430,Contrast x-ray bladder,41.959375
74440,X-ray male genital tract,101.37385
74445,X-ray exam of penis,54.04367500000001
74450,X-ray urethra/bladder,15.441050000000002
74455,X-ray urethra/bladder,106.07330000000002
74470,X-ray exam of kidney lesion,24.83995
74485,Dilation urtr/urt rs&i,124.19975000000001
74712,Mri fetal sngl/1st gestation,408.18080000000003
74713,Mri fetal ea addl gestation,198.04825000000002
74740,X-ray female genital tract,90.63225000000001
74742,X-ray fallopian tube,28.1967
74775,X-ray exam of perineum,28.86805
75557,Cardiac mri for morph,280.959975
75559,Cardiac mri w/stress img,381.99815000000007
75561,Cardiac mri for morph w/dye,366.89277500000003
75563,Card mri w/stress img & dye,432.013725
75565,Card mri veloc flow mapping,45.65180000000001
75571,Ct hrt w/o dye w/ca test,100.03115000000001
75572,Ct hrt w/3d image,230.60872500000002
75573,Ct hrt c+ strux cgen hrt ds,310.83505
75574,Ct angio hrt w/3d image,327.28312500000004
75577,Quan&char c athrosclrtc plaq,1017.0952500000001
75580,N-invas est c ffr sw aly cta,891.2171250000001
75600,Contrast exam thoracic aorta,178.243425
75605,Contrast exam thoracic aorta,121.51435000000001
75625,Contrast exam abdominl aorta,125.87812500000001
75630,X-ray aorta leg arteries,156.42455
75635,Ct angio abdominal arteries,413.215925
75705,Artery x-rays spine,292.37292500000007
75710,Artery x-rays arm/leg,150.046725
75716,Artery x-rays arms/legs,163.47372500000003
75726,Artery x-rays abdomen,168.50885
75731,Artery x-rays adrenal gland,151.7251
75733,Artery x-rays adrenals,175.89370000000002
75736,Artery x-rays pelvis,144.00457500000002
75741,Artery x-rays lung,128.563525
75743,Artery x-rays lungs,146.689975
75746,Artery x-rays lung,134.94135
75756,Artery x-rays chest,168.17317500000001
75774,Artery x-ray each vessel,95.667375
75801,Lymph vessel x-ray arm/leg,43.973425000000006
75803,Lymph vessel x-ray arms/legs,54.37935000000001
75805,Lymph vessel x-ray trunk,37.931275
75807,Lymph vessel x-ray trunk,51.358275000000006
75809,Nonvascular shunt x-ray,85.597125
75810,Vein x-ray spleen/liver,47.330175000000004
75820,Vein x-ray arm/leg,107.751675
75822,Vein x-ray arms/legs,133.93432500000003
75825,Vein x-ray trunk,114.12950000000001
75827,Vein x-ray chest,119.50030000000001
75831,Vein x-ray kidney,119.50030000000001
75833,Vein x-ray kidneys,157.43157500000004
75840,Vein x-ray adrenal gland,126.2138
75860,Vein x-ray neck,130.24190000000002
75870,Vein x-ray skull,184.956925
75872,Vein x-ray skull epidural,126.2138
75880,Vein x-ray eye socket,105.73762500000001
75885,Vein x-ray liver w/hemodynam,135.948375
75887,Vein x-ray liver w/o hemodyn,136.28405
75889,Vein x-ray liver w/hemodynam,122.85705000000002
75891,Vein x-ray liver,123.52840000000002
75893,Venous sampling by catheter,111.10842500000001
75894,X-rays transcath therapy,318.21990000000005
75898,Follow-up angiography,274.24647500000003
75901,Remove cva device obstruct,228.93035000000003
75902,Remove cva lumen obstruct,86.60415
75970,Vascular biopsy,36.92425000000001
75984,Xray control catheter change,94.32467500000001
75989,Abscess drainage under x-ray,113.12247500000001
76000,Fluoroscopy <1 hr phys/qhp,44.30910000000001
76010,X-ray nose to rectum,28.86805
76014,Mr sfty implt&/fb asmt stf 1,11.077275000000002
76015,Mr sfty mplt&/fb asmt stf ea,53.372325000000004
76016,Mr safety deter phys/qhp,72.170125
76017,Mr sfty med physics xm cstmz,222.8882
76018,Mr safety implant elec prepj,115.4722
76019,Mr safety implt pos&/immoblj,154.074825
76080,X-ray exam of fistula,59.07880000000001
76098,X-ray exam surgical specimen,43.302075
76100,X-ray exam of body section,86.60415
76120,Cine/video x-rays,114.12950000000001
76125,Cine/video x-rays add-on,14.09835
76145,Med physic dos eval rad exps,1044.2849250000002
76376,3d render w/intrp postproces,25.511300000000002
76377,3d render w/intrp postproces,79.2193
76380,Cat scan follow-up study,132.9273
76391,Mr elastography,198.38392500000003
76506,Echo exam of head,109.43005
76510,Oph us dx b-scan&quan a-scan,69.14905
76511,Oph us dx quan a-scan only,57.7361
76512,Oph us dx b-scan,49.00855
76513,Oph us dx ant sgm us uni/bi,76.86957500000001
76514,Echo exam of eye thickness,11.748625
76516,Echo exam of eye,48.001525
76519,Echo exam of eye,69.8204
76529,Echo exam of eye,87.611175
76536,Us exam of head and neck,109.09437500000001
76604,Us exam chest,61.42852500000001
76641,Ultrasound breast complete,100.70250000000001
76642,Ultrasound breast limited,83.91875
76700,Us exam abdom complete,114.80085000000001
76705,Echo exam of abdomen,86.60415
76706,Us abdl aorta screen aaa,106.40897500000001
76770,Us exam abdo back wall comp,106.74465000000001
76775,Us exam abdo back wall lim,61.092850000000006
76776,Us exam k transpl w/doppler,144.00457500000002
76800,Us exam spinal canal,191.33475
76801,Ob us < 14 wks single fetus,117.48625000000001
76802,Ob us < 14 wks addl fetus,60.757175000000004
76805,Ob us >/= 14 wks sngl fetus,136.61972500000002
76810,Ob us >/= 14 wks addl fetus,88.95387500000001
76811,Ob us detailed sngl fetus,182.94287500000002
76812,Ob us detailed addl fetus,195.36285000000004
76813,Ob us nuchal meas 1 gest,116.14355
76814,Ob us nuchal meas add-on,75.19120000000001
76815,Ob us limited fetus(s),81.9047
76816,Ob us follow-up per fetus,111.77977500000001
76817,Transvaginal us obstetric,93.31765
76818,Fetal biophys profile w/nst,122.521375
76819,Fetal biophys profil w/o nst,88.282525
76820,Umbilical artery echo,45.31612500000001
76821,Middle cerebral artery echo,90.63225000000001
76825,Echo exam of fetal heart,263.1692
76826,Echo exam of fetal heart,159.10995000000003
76827,Echo exam of fetal heart,70.156075
76828,Echo exam of fetal heart,49.6799
76830,Transvaginal us non-ob,118.15760000000002
76831,Echo exam uterus,117.82192500000001
76856,Us exam pelvic complete,105.73762500000001
76857,Us exam pelvic limited,51.358275000000006
76870,Us exam scrotum,99.02412500000001
76872,Us transrectal,120.84300000000002
76873,Echograp trans r pros study,179.586125
76881,Us compl joint r-t w/img,54.04367500000001
76882,Us lmtd jt/fcl evl nvasc xtr,64.4496
76883,Us nrv&acc strux 1xtr compre,74.855525
76885,Us exam infant hips dynamic,132.25595
76886,Us exam infant hips static,97.68142500000002
76932,Echo guide for heart biopsy,34.238850000000006
76936,Echo guide for artery repair,266.190275
76937,Us guide vascular access,40.616675
76940,Us guide tissue ablation,103.052225
76941,Echo guide for transfusion,64.4496
76942,Echo guide for biopsy,64.4496
76945,Echo guide villus sampling,32.2248
76946,Echo guide for amniocentesis,34.238850000000006
76948,Echo guide ova aspiration,82.57605000000001
76965,Echo guidance radiotherapy,97.01007500000001
76975,Gi endoscopic ultrasound,42.96640000000001
76977,Us bone density measure,7.720525000000001
76978,Us trgt dyn mbubb 1st les,172.201275
76979,Us trgt dyn mbubb ea addl,107.41600000000001
76981,Use parenchyma,113.12247500000001
76982,Use 1st target lesion,92.981975
76983,Use ea addl target lesion,61.092850000000006
76984,Dx intraop thoracic aorta us,32.560475000000004
76987,Dx intraop epicar car us chd,95.667375
76988,Dx ntrop epcr us chd img acq,77.20525
76989,Dx intraop epcar us chd i&r,37.595600000000005
76998,Us guide intraop,49.00855
77001,Fluoroguide for vein device,99.02412500000001
77002,Needle localization by xray,121.850025
77003,Fluoroguide for spine inject,105.066275
77011,Ct scan for localization,222.552525
77012,Ct scan for needle biopsy,123.52840000000002
77013,Ct guide for tissue ablation,177.90775000000002
77021,Mri guidance ndl plmt rs&i,428.99265
77022,Mri gdn parnchyma tiss abltj,192.0061
77046,Mri breast c- unilateral,214.16065
77047,Mri breast c- bilateral,217.51740000000004
77048,Mri breast c-+ w/cad uni,335.675
77049,Mri breast c-+ w/cad bi,341.381475
77053,X-ray of mammary duct,53.372325000000004
77054,X-ray of mammary ducts,68.813375
77063,Breast tomosynthesis bi,51.358275000000006
77065,Dx mammo incl cad uni,124.535425
77066,Dx mammo incl cad bi,157.76725000000002
77067,Scr mammo bi incl cad,126.88515000000001
77071,Mnl appl strs jt radiography,58.743125000000006
77072,Bone age studies,25.511300000000002
77073,Bone length studies,46.658825
77074,Radex osseous survey lmtd,65.12095000000001
77075,Radex osseous survey compl,98.35277500000001
77076,Radex osseous survey infant,105.40195000000001
77077,Joint survey single view,47.66585
77078,Ct bone density axial,99.3598
77080,Dxa bone density axial,39.60965
77081,Dxa bone density appendiculr,31.889125
77084,Mri bone marrow blood supply,315.19882500000006
77085,Dxa bone density axl vrt fx,54.715025
77086,Vrt fracture assmt via dxa,34.9102
77089,Tbs dxa cal w/i&r fx risk,39.945325000000004
77090,Tbs techl prep&transmis data,3.021075
77091,Tbs techl calculation only,26.854000000000003
77092,Tbs i&r fx rsk qhp,10.07025
77261,Ther radiology tx plng smpl,70.156075
77262,Ther radiology tx plng intrm,107.751675
77263,Ther radiology tx plng cplx,169.1802
77280,Ther rad simulaj field smpl,270.88972500000006
77285,Ther rad simulaj field intrm,455.17530000000005
77290,Ther rad simulaj field cplx,443.7623500000001
77293,Respirator motion mgmt simul,403.817025
77295,3-d radiotherapy plan,487.735775
77300,Radiation therapy dose plan,67.470675
77301,Radiotherapy dose plan imrt,1970.076575
77306,Telethx isodose plan simple,151.05375
77307,Telethx isodose plan cplx,291.701575
77316,Brachytx isodose plan simple,250.07787500000003
77317,Brachytx isodose intermed,327.6188
77318,Brachytx isodose complex,465.24555000000004
77321,Special teletx port plan,94.996025
77331,Special radiation dosimetry,65.456625
77332,Radiation treatment aid(s),40.95235
77333,Radiation treatment aid(s),138.2981
77334,Radiation treatment aid(s),126.88515000000001
77336,Radiation physics consult,92.6463
77338,Design mlc device for imrt,477.3298500000001
77370,Radiation physics consult,151.7251
77372,Srs linear based,938.5473000000001
77373,Strtctc bdy rad ther tx dlvr,983.5277500000001
77387,Guidance for radj tx dlvr,36.588575000000006
77402,Radiation tx delivery lvl 1,82.57605000000001
77407,Radiation tx delivery lvl 2,311.5064
77412,Radiation tx delivery lvl 3,445.7764
77427,Radiation tx management x5,196.369875
77431,Radiation therapy management,107.080325
77432,Stereotactic radiation trmt,426.30725
77435,Sbrt management,644.496
77436,Surf radj ther tx planning,78.88362500000001
77437,Surf radj ther supfc<=150kv,110.1014
77438,Surf rad thr orthvlt>150-500,111.10842500000001
77439,Surf rad thr img gdn us plmt,16.1124
77469,Io radiation tx management,267.86865000000006
77470,Special radiation treatment,145.68295
77600,Hyperthermia ext gen supfc,550.8426750000001
77605,Hyperthermia ext gen deep,1040.5925
77610,Hyperthermia ntrstl prb 5/<,677.0564750000001
77615,Hyperthermia ntrstl prb>5,1067.4465
77620,Hyperthermia gen intrcv prb,735.463925
77750,Infuse radioactive materials,397.4392
77761,Apply intrcav radiat simple,426.30725
77762,Apply intrcav radiat interm,561.2486
77763,Apply intrcav radiat compl,795.885425
77767,Hdr rdncl skn surf brachytx,252.091925
77768,Hdr rdncl skn surf brachytx,370.9208750000001
77770,Hdr rdncl ntrstl/icav brchtx,351.11605000000003
77771,Hdr rdncl ntrstl/icav brchtx,613.949575
77772,Hdr rdncl ntrstl/icav brchtx,919.4138250000001
77778,Apply interstit radiat compl,937.5402750000001
77789,Apply surf ldr radionuclide,133.59865000000002
77790,Radiation handling,18.797800000000002
78012,Thyroid uptake measurement,80.562
78013,Thyroid imaging w/blood flow,166.830475
78014,Thyroid imaging w/blood flow,211.810925
78015,Thyroid met imaging,205.09742500000002
78016,Thyroid met imaging/studies,252.76327500000002
78018,Thyroid met imaging body,276.93187500000005
78020,Thyroid met uptake,79.55497500000001
78070,Parathyroid planar imaging,262.162175
78071,Parathyrd planar w/wo subtrj,311.170725
78072,Parathyrd planar w/spect&ct,385.01922500000006
78075,Adrenal cortex & medulla img,389.38300000000004
78102,Bone marrow imaging ltd,158.102925
78103,Bone marrow imaging mult,171.19425
78104,Bone marrow imaging body,222.21685000000002
78110,Plasma volume single,71.498775
78111,Plasma volume multiple,97.34575000000001
78120,Red cell mass single,72.841475
78121,Red cell mass multiple,98.0171
78122,Whl bld volume determination,101.709525
78130,Red cell survival study,127.5565
78140,Red cell sequestration,110.43707500000001
78185,Spleen imaging,155.08185
78191,Platelet survival study,127.5565
78195,Lymph system imaging,313.184775
78201,Liver imaging static only,172.53695
78202,Liver imaging with vasc flow,193.013125
78215,Lvr&spleen img static only,179.25045
78216,Lvr&spleen img w/vasc flow,132.59162500000002
78226,Hepatobiliary system imaging,286.330775
78227,Hepatobil syst image w/drug,384.6835500000001
78230,Salivary gland imaging,158.77427500000002
78231,Salivary glnd img serial img,105.40195000000001
78232,Salivary gland function std,103.723575
78258,Esophageal motility,206.44012500000002
78261,Gastric mucosa imaging,184.62125
78262,Gastroesophageal reflux std,218.524425
78264,Gastric emptying img study,291.3659
78265,Gstr emptg img sm bwl trnst,349.437675
78266,Gstr empt img sm bwl&colon,396.76785000000007
78278,Acute gi blood loss imaging,307.142625
78282,Gi protein loss,15.105375000000002
78290,Intestine imaging,292.37292500000007
78291,Pertl-ven shunt patency test,233.965475
78300,Bone imaging limited area,200.397975
78305,Bone imaging multiple areas,244.035725
78306,Bone imaging whole body,260.48380000000003
78315,Bone imaging 3 phase,304.79290000000003
78414,Non-imaging heart function,21.147525
78428,Cardiac shunt imaging,171.86560000000003
78429,Myocrd img pet 1 std w/ct,78.212275
78430,Myocrd img pet rst/strs w/ct,74.51985
78431,Myocrd img pet rst&strs ct,86.939825
78432,Myocrd img pet 2rtracer,95.667375
78433,Myocrd img pet 2rtracer ct,100.70250000000001
78434,Aqmbf pet rest & rx stress,28.86805
78445,Vascular flow imaging,167.8375
78451,Ht muscle image spect sing,312.8491
78452,Ht muscle image spect mult,429.999675
78453,Ht muscle image planar sing,264.17622500000004
78454,Ht musc image planar mult,384.0122
78456,Acute venous thrombus image,285.659425
78457,Venous thrombosis imaging,168.17317500000001
78458,Ven thrombosis images bilat,186.970975
78459,Myocrd img pet single study,71.16310000000001
78466,Heart infarct image,159.78130000000002
78468,Heart infarct image (ef),183.94990000000004
78469,Heart infarct image (3d),204.76175
78472,Gated heart planar single,208.45417500000002
78473,Gated heart multiple,268.20432500000004
78481,Heart first pass single,163.13805000000002
78483,Heart first pass multiple,220.53847500000003
78491,Myocrd img pet 1std rst/strs,71.16310000000001
78492,Myocrd img pet mlt rst&strs,82.91172500000002
78494,Heart image spect,212.14660000000003
78496,Heart first pass add-on,42.630725000000005
78579,Lung ventilation imaging,167.16615000000002
78580,Lung perfusion imaging,210.468225
78582,Lung ventilat&perfus imaging,292.03725
78597,Lung perfusion differential,180.928825
78598,Lung perf&ventilat diferentl,266.190275
78600,Brain image < 4 views,167.50182500000003
78601,Brain image w/flow < 4 views,193.684475
78605,Brain image 4+ views,180.25747500000003
78606,Brain image w/flow 4 + views,289.35185
78608,Brain imaging (pet),67.135
78610,Brain flow imaging only,157.43157500000004
78630,Cerebrospinal fluid scan,296.06535
78635,Csf ventriculography,296.06535
78645,Csf shunt evaluation,286.66645
78650,Csf leakage imaging,246.38545000000002
78660,Nuclear exam of tear flow,133.262975
78700,Kidney imaging morphol,154.074825
78701,Kidney imaging with flow,204.09040000000002
78707,K flow/funct image w/o drug,210.468225
78708,K flow/funct image w/drug,173.2083
78709,K flow/funct image multiple,327.954475
78725,Kidney function study,100.03115000000001
78730,Urinary bladder retention,73.512825
78740,Ureteral reflux study,221.88117500000004
78761,Testicular imaging w/flow,190.99907500000003
78800,Rp loclzj tum 1 area 1 d img,232.95845000000003
78801,Rp loclzj tum 2+area 1+d img,241.35032500000003
78802,Rp loclzj tum whbdy 1 d img,271.561075
78803,Rp loclzj tum spect 1 area,337.353375
78804,Rp loclzj tum whbdy 2+d img,563.9340000000001
78808,Iv inj ra drug dx study,41.288025000000005
78811,Pet image ltd area,69.14905
78812,Pet image skull-thigh,86.939825
78813,Pet image full body,88.95387500000001
78814,Pet image w/ct lmtd,99.02412500000001
78815,Pet image w/ct skull-thigh,110.1014
78816,Pet image w/ct full body,111.77977500000001
78830,Rp loclzj tum spect w/ct 1,422.95050000000003
78831,Rp loclzj tum spect 2 areas,626.033875
78832,Rp loclzj tum spect w/ct 2,794.8784
78835,Rp quan meas single area,90.296575
79005,Nuclear rx oral admin,132.9273
79101,Nuclear rx iv admin,143.6689
79200,Nuclear rx intracav admin,131.248925
79300,Nuclr rx interstit colloid,62.435550000000006
79403,Hematopoietic nuclear tx,157.43157500000004
79440,Nuclear rx intra-articular,117.82192500000001
79445,Nuclear rx intra-arterial,106.74465000000001
80503,Path clin consltj sf 5-20,18.462125000000004
80504,Path clin consltj mod 21-40,38.9383
80505,Path clin consltj high 41-60,73.84850000000002
80506,Path clin consltj prolng svc,41.959375
83020,Hemoglobin electrophoresis,17.790775000000004
84165,Protein e-phoresis serum,17.790775000000004
84166,Protein e-phoresis/urine/csf,17.790775000000004
84181,Western blot test,17.790775000000004
84182,Protein western blot test,17.790775000000004
85060,Blood smear interpretation,19.133475
85097,Bone marrow interpretation,39.273975
85390,Fibrinolysins screen i&r,35.917225
85396,Clotting assay whole blood,15.776725
85576,Blood platelet aggregation,17.790775000000004
86077,Phys blood bank serv xmatch,39.945325000000004
86078,Phys blood bank serv reactj,39.945325000000004
86079,Phys blood bank serv authrj,39.60965
86153,Cell enumeration phys interp,33.231825
86255,Fluorescent antibody screen,17.790775000000004
86256,Fluorescent antibody titer,17.790775000000004
86320,Serum immunoelectrophoresis,17.790775000000004
86325,Other immunoelectrophoresis,17.790775000000004
86334,Immunofix e-phoresis serum,17.790775000000004
86335,Immunfix e-phorsis/urine/csf,17.790775000000004
86486,Skin test unlisted antign ea,6.713500000000001
86510,Histoplasmosis skin test,8.391875
86580,Tb intradermal test,11.077275000000002
87164,Dark field exam spec collj,18.126450000000002
87207,Smear special stain,17.790775000000004
88104,Cytopath fl nongyn smears,84.5901
88106,Cytopath fl nongyn filter,67.80635000000001
88108,Cytopath concentrate tech,69.14905
88112,Cytopath cell enhance tech,65.7923
88120,Cytp urne 3-5 probes ea spec,544.8005250000001
88121,Cytp urine 3-5 probes cmptr,395.760825
88125,Forensic cytopathology,27.861025
88141,Cytopath c/v interpret,24.1686
88160,Cytopath smear other source,81.9047
88161,Cytopath smear other source,83.2474
